id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL196_L_1993_03_076_09_1_PF_03","1993-03-21","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de Raymond Lecacheur  au tour 1","législatives","1","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia902302.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_03/EL196_L_1993_03_076_09_1_PF_03_000.jpg;https://ia902302.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_03/EL196_L_1993_03_076_09_1_PF_03_001.jpg","https://ia902302.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_03/EL196_L_1993_03_076_09_1_PF_03.pdf","https://ia902302.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_03/EL196_L_1993_03_076_09_1_PF_03_djvu.txt","Lecacheur","Raymond","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire-adjoint","non mentionné","non mentionné","non mentionné","Parti communiste français","Rassemblement des forces de progrès","non","Philippe","Solange","femme","non mentionné","non mentionné","non mentionné","employée banque","non mentionné","non mentionné","non mentionné","retraité","Parti communiste français","Rassemblement des forces de progrès","non"
"EL196_L_1993_03_076_09_1_PF_04","1993-03-21","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de Frédérique Bredin au tour 1","législatives","1","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia904500.us.archive.org/16/items/EL196_L_1993_03_076_09_1_PF_04/EL196_L_1993_03_076_09_1_PF_04_000.jpg;https://ia904500.us.archive.org/16/items/EL196_L_1993_03_076_09_1_PF_04/EL196_L_1993_03_076_09_1_PF_04_001.jpg","https://ia904500.us.archive.org/16/items/EL196_L_1993_03_076_09_1_PF_04/EL196_L_1993_03_076_09_1_PF_04.pdf","https://ia904500.us.archive.org/16/items/EL196_L_1993_03_076_09_1_PF_04/EL196_L_1993_03_076_09_1_PF_04_djvu.txt","Bredin","Frédérique","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non","Vallery","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL196_L_1993_03_076_09_1_PF_05","1993-03-21","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de Charles Revet au tour 1","législatives","1","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia802307.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_05/EL196_L_1993_03_076_09_1_PF_05_000.jpg;https://ia802307.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_05/EL196_L_1993_03_076_09_1_PF_05_001.jpg","https://ia802307.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_05/EL196_L_1993_03_076_09_1_PF_05.pdf","https://ia802307.us.archive.org/10/items/EL196_L_1993_03_076_09_1_PF_05/EL196_L_1993_03_076_09_1_PF_05_djvu.txt","Revet","Charles","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non","Fidelin","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non"
"EL196_L_1993_03_076_09_1_PF_06","1993-03-21","Élections législatives;Assemblée Nationale;Ve République;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de NR NR au tour 1","législatives","1","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia802308.us.archive.org/24/items/EL196_L_1993_03_076_09_1_PF_06/EL196_L_1993_03_076_09_1_PF_06_000.jpg;https://ia802308.us.archive.org/24/items/EL196_L_1993_03_076_09_1_PF_06/EL196_L_1993_03_076_09_1_PF_06_001.jpg","https://ia802308.us.archive.org/24/items/EL196_L_1993_03_076_09_1_PF_06/EL196_L_1993_03_076_09_1_PF_06.pdf","https://ia802308.us.archive.org/24/items/EL196_L_1993_03_076_09_1_PF_06/EL196_L_1993_03_076_09_1_PF_06_djvu.txt","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Nouveaux écologistes du rassemblement nature et animaux","non mentionné","non","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Nouveaux écologistes du rassemblement nature et animaux","non mentionné","non"
"EL196_L_1993_03_077_01_1_PF_01","1993-03-21","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Françoise Lefebvre au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia904500.us.archive.org/20/items/EL196_L_1993_03_077_01_1_PF_01/EL196_L_1993_03_077_01_1_PF_01_000.jpg;https://ia904500.us.archive.org/20/items/EL196_L_1993_03_077_01_1_PF_01/EL196_L_1993_03_077_01_1_PF_01_001.jpg","https://ia904500.us.archive.org/20/items/EL196_L_1993_03_077_01_1_PF_01/EL196_L_1993_03_077_01_1_PF_01.pdf","https://ia904500.us.archive.org/20/items/EL196_L_1993_03_077_01_1_PF_01/EL196_L_1993_03_077_01_1_PF_01_djvu.txt","Lefebvre","Françoise","femme","44","44","entre 40 et 49 ans","médecin ophtalmologiste","non mentionné","non mentionné","non mentionné","non mentionné","Génération écologie;Verts","Entente des écologistes","non","Beyssi","Jean-Jacques","homme","46","46","entre 40 et 49 ans","ingénieur-conseil génie urbain","non mentionné","non mentionné","non mentionné","non mentionné","Génération écologie;Verts","Entente des écologistes","non"
"EL196_L_1993_03_077_01_1_PF_02","1993-03-21","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de M Menant au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia902307.us.archive.org/18/items/EL196_L_1993_03_077_01_1_PF_02/EL196_L_1993_03_077_01_1_PF_02_000.jpg;https://ia902307.us.archive.org/18/items/EL196_L_1993_03_077_01_1_PF_02/EL196_L_1993_03_077_01_1_PF_02_001.jpg","https://ia902307.us.archive.org/18/items/EL196_L_1993_03_077_01_1_PF_02/EL196_L_1993_03_077_01_1_PF_02.pdf","https://ia902307.us.archive.org/18/items/EL196_L_1993_03_077_01_1_PF_02/EL196_L_1993_03_077_01_1_PF_02_djvu.txt","Menant","M","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti des chômeurs et des mécontents","D'abord l'emploi","non","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti des chômeurs et des mécontents","D'abord l'emploi","non"
"EL196_L_1993_03_077_01_1_PF_03","1993-03-21","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Perfecto Civit au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia904508.us.archive.org/3/items/EL196_L_1993_03_077_01_1_PF_03/EL196_L_1993_03_077_01_1_PF_03_000.jpg;https://ia904508.us.archive.org/3/items/EL196_L_1993_03_077_01_1_PF_03/EL196_L_1993_03_077_01_1_PF_03_001.jpg","https://ia904508.us.archive.org/3/items/EL196_L_1993_03_077_01_1_PF_03/EL196_L_1993_03_077_01_1_PF_03.pdf","https://ia904508.us.archive.org/3/items/EL196_L_1993_03_077_01_1_PF_03/EL196_L_1993_03_077_01_1_PF_03_djvu.txt","Civit","Perfecto","homme","43","43","entre 40 et 49 ans","maçon","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste français","Rassemblement des forces de progrès pour se défendre et pour changer","non","Arnault","Michel","homme","non mentionné","non mentionné","non mentionné","régleur sur presse","maire-adjoint","non mentionné","non mentionné","non mentionné","Parti communiste français","Rassemblement des forces de progrès pour se défendre et pour changer","non"
"EL196_L_1993_03_077_01_1_PF_04","1993-03-21","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Jean-Louis Mouton au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia804504.us.archive.org/32/items/EL196_L_1993_03_077_01_1_PF_04/EL196_L_1993_03_077_01_1_PF_04_000.jpg;https://ia804504.us.archive.org/32/items/EL196_L_1993_03_077_01_1_PF_04/EL196_L_1993_03_077_01_1_PF_04_001.jpg","https://ia804504.us.archive.org/32/items/EL196_L_1993_03_077_01_1_PF_04/EL196_L_1993_03_077_01_1_PF_04.pdf","https://ia804504.us.archive.org/32/items/EL196_L_1993_03_077_01_1_PF_04/EL196_L_1993_03_077_01_1_PF_04_djvu.txt","Mouton","Jean-Louis","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non","Jouanin","Jeannine","femme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non"
"EL196_L_1993_03_077_01_1_PF_05","1993-03-21","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Jean-Claude Mignon au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia904504.us.archive.org/28/items/EL196_L_1993_03_077_01_1_PF_05/EL196_L_1993_03_077_01_1_PF_05_000.jpg;https://ia904504.us.archive.org/28/items/EL196_L_1993_03_077_01_1_PF_05/EL196_L_1993_03_077_01_1_PF_05_001.jpg","https://ia904504.us.archive.org/28/items/EL196_L_1993_03_077_01_1_PF_05/EL196_L_1993_03_077_01_1_PF_05.pdf","https://ia904504.us.archive.org/28/items/EL196_L_1993_03_077_01_1_PF_05/EL196_L_1993_03_077_01_1_PF_05_djvu.txt","Mignon","Jean-Claude","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour la France","non","Baud'Huin","Jacques","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL196_L_1993_03_077_01_1_PF_06","1993-03-21","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Georges Lhemann au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia802309.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_06/EL196_L_1993_03_077_01_1_PF_06_000.jpg;https://ia802309.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_06/EL196_L_1993_03_077_01_1_PF_06_001.jpg","https://ia802309.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_06/EL196_L_1993_03_077_01_1_PF_06.pdf","https://ia802309.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_06/EL196_L_1993_03_077_01_1_PF_06_djvu.txt","Lhemann","Georges","homme","non mentionné","non mentionné","non mentionné","inspecteur honoraire SNCF","non mentionné","non mentionné","groupes de pression","non mentionné","Syndicat national de défense du droit des agriculteurs;Collectif du monde rural pour le non à Maastricht;Coordination rurale;Union des indépendants","Enjeu France","oui","Mazerat","Danièle","femme","non mentionné","non mentionné","non mentionné","commerçante","non mentionné","non mentionné","non mentionné","non mentionné","Syndicat national de défense du droit des agriculteurs;Collectif du monde rural pour le non à Maastricht;Coordination rurale;Union des indépendants","Enjeu France","non"
"EL196_L_1993_03_077_01_1_PF_07","1993-03-21","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Philippe David au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia804507.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_07/EL196_L_1993_03_077_01_1_PF_07_000.jpg;https://ia804507.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_07/EL196_L_1993_03_077_01_1_PF_07_001.jpg","https://ia804507.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_07/EL196_L_1993_03_077_01_1_PF_07.pdf","https://ia804507.us.archive.org/4/items/EL196_L_1993_03_077_01_1_PF_07/EL196_L_1993_03_077_01_1_PF_07_djvu.txt","David","Philippe","homme","35","35","entre 30 et 39 ans","ingénieur informatique","conseiller municipal","non mentionné","politique;local;groupes de pression","non mentionné","Front national","non mentionné","non","Rousseau","Alain","homme","47","47","entre 40 et 49 ans","chef d'entreprise","non mentionné","non mentionné","non mentionné","non mentionné","Front national","non mentionné","non"
"EL196_L_1993_03_077_01_1_PF_08","1993-03-21","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Daniel Lioubowny au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia802303.us.archive.org/30/items/EL196_L_1993_03_077_01_1_PF_08/EL196_L_1993_03_077_01_1_PF_08_000.jpg;https://ia802303.us.archive.org/30/items/EL196_L_1993_03_077_01_1_PF_08/EL196_L_1993_03_077_01_1_PF_08_001.jpg","https://ia802303.us.archive.org/30/items/EL196_L_1993_03_077_01_1_PF_08/EL196_L_1993_03_077_01_1_PF_08.pdf","https://ia802303.us.archive.org/30/items/EL196_L_1993_03_077_01_1_PF_08/EL196_L_1993_03_077_01_1_PF_08_djvu.txt","Lioubowny","Daniel","homme","41","41","entre 40 et 49 ans","ouvrier mécanicien-monteur","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non","Gouelle","Géraldine","femme","39","39","entre 30 et 39 ans","enseignante","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non"
"EL196_L_1993_03_077_02_1_PF_01","1993-03-21","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°02 : profession de foi de Liliane Ganille au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","2","https://ia804509.us.archive.org/1/items/EL196_L_1993_03_077_02_1_PF_01/EL196_L_1993_03_077_02_1_PF_01_000.jpg;https://ia804509.us.archive.org/1/items/EL196_L_1993_03_077_02_1_PF_01/EL196_L_1993_03_077_02_1_PF_01_001.jpg","https://ia804509.us.archive.org/1/items/EL196_L_1993_03_077_02_1_PF_01/EL196_L_1993_03_077_02_1_PF_01.pdf","https://ia804509.us.archive.org/1/items/EL196_L_1993_03_077_02_1_PF_01/EL196_L_1993_03_077_02_1_PF_01_djvu.txt","Ganille","Liliane","femme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste français","Rassemblement des forces de progrès","non","Martin","Antoine","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","Rassemblement des forces de progrès","non"
"EL196_L_1993_03_077_02_1_PF_02","1993-03-21","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°02 : profession de foi de François Deysson au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","2","https://ia804506.us.archive.org/34/items/EL196_L_1993_03_077_02_1_PF_02/EL196_L_1993_03_077_02_1_PF_02_000.jpg;https://ia804506.us.archive.org/34/items/EL196_L_1993_03_077_02_1_PF_02/EL196_L_1993_03_077_02_1_PF_02_001.jpg","https://ia804506.us.archive.org/34/items/EL196_L_1993_03_077_02_1_PF_02/EL196_L_1993_03_077_02_1_PF_02.pdf","https://ia804506.us.archive.org/34/items/EL196_L_1993_03_077_02_1_PF_02/EL196_L_1993_03_077_02_1_PF_02_djvu.txt","Deysson","François","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non","Ferraton","Jean-Baptiste","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL196_L_1993_03_077_02_1_PF_03","1993-03-21","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°02 : profession de foi de Philippe Mouche au tour 1","législatives","1","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","2","https://ia802303.us.archive.org/18/items/EL196_L_1993_03_077_02_1_PF_03/EL196_L_1993_03_077_02_1_PF_03_000.jpg;https://ia802303.us.archive.org/18/items/EL196_L_1993_03_077_02_1_PF_03/EL196_L_1993_03_077_02_1_PF_03_001.jpg","https://ia802303.us.archive.org/18/items/EL196_L_1993_03_077_02_1_PF_03/EL196_L_1993_03_077_02_1_PF_03.pdf","https://ia802303.us.archive.org/18/items/EL196_L_1993_03_077_02_1_PF_03/EL196_L_1993_03_077_02_1_PF_03_djvu.txt","Mouche","Philippe","homme","non mentionné","non mentionné","non mentionné","graphiste indépendant","non mentionné","non mentionné","environnement;politique","non mentionné","Verts","Entente des écologistes","non","Abadie","Lélia","femme","non mentionné","non mentionné","non mentionné","enseignante","non mentionné","non mentionné","environnement;école","non mentionné","Génération écologie","Entente des écologistes","non"
